dd,mm,zz,pp,departamento,municipio,puesto,mujeres,hombres,total,mesas,comuna,direccion
48,008,99,17,LA GUAJIRA,DISTRACCION,DOS CAMINOS,16,70,86,1,,ESCUELA MIXTA
48,008,99,21,LA GUAJIRA,DISTRACCION,LA CEIBA,321,328,649,2,,ESCUELA MIXTA
48,008,99,25,LA GUAJIRA,DISTRACCION,LA DUDA,103,127,230,1,,ESCUELA MIXTA
48,008,99,32,LA GUAJIRA,DISTRACCION,LOS HORNITOS,72,93,165,1,,ESCUELA MIXTA
48,009,00,00,LA GUAJIRA,HATONUEVO,PUESTO CABECERA MUNICIPAL,7180,7413,14593,39,,CL.14 # 18-09 URBANA MIX ALBERTO CAMARGO MENDEZ
48,009,99,30,LA GUAJIRA,HATONUEVO,TABACO,51,45,96,1,,"CALLE 14 Nº 18-09, BARRIO EL CARMEN"
48,010,01,01,LA GUAJIRA,MAICAO,ESC. JOSE DOMINGO BOSCAN,6382,6019,12401,33,01COMUNA 1,CL 7 No 11-20
48,010,01,02,LA GUAJIRA,MAICAO,ESCUELA LA INMACULADA,5287,6375,11662,31,01COMUNA 1,CL 16 No 13-28
48,010,01,03,LA GUAJIRA,MAICAO,ESCUELA EL CARMEN,5274,4350,9624,26,02COMUNA 2,CL 14 No 21-25
48,010,01,04,LA GUAJIRA,MAICAO,ESCUELA LOMA FRESCA,2408,2715,5123,14,,CL 5 No 18-39
48,010,01,05,LA GUAJIRA,MAICAO,RSC.ANTONIO HERNANDEZ SIERRA,1908,1897,3805,10,,CALLE 7 CARRERA 16 ESQUINA
48,010,02,01,LA GUAJIRA,MAICAO,UNIVERSIDAD LA GUAJIRA,9918,6803,16721,44,03COMUNA 3,CL 16 SALIDA A RIOHACHA
48,010,02,02,LA GUAJIRA,MAICAO,ESCUELA MIXTA SAN MARTIN,2871,4674,7545,20,03COMUNA 3,CL 20 No 14-41
48,010,03,01,LA GUAJIRA,MAICAO,COLEGIO STA CATALINA DE SIENA,7054,5761,12815,34,04COMUNA 4,CL 19 No 7-72
48,010,03,02,LA GUAJIRA,MAICAO,COL.JUAN XXIII,3961,3035,6996,19,05COMUNA 5,CL 8 No 4-29
48,010,03,03,LA GUAJIRA,MAICAO,CTRO DE DESARROLLO INFANTIL IC,3005,2766,5771,16,,CALLE 9 CARRERA 1 ESTE ESQUINA
48,010,90,01,LA GUAJIRA,MAICAO,COLEGIO RODOLFO MORALES,5317,5065,10382,14,,CRA 11 No 8 - 30
48,010,99,10,LA GUAJIRA,MAICAO,CARRAIPIA,1326,1385,2711,8,06CORREGIMIENTO DE CARRAIPIA,ESCUELA SAN FRANCISCO
48,010,99,18,LA GUAJIRA,MAICAO,MAJAYURA,1644,1796,3440,9,07CORREGIMIENTO DE MAJAYURA,ESCUELA MIXTA
48,010,99,20,LA GUAJIRA,MAICAO,EL LIMONCITO,905,870,1775,5,08CORREGIMIENTO DE LIMONCITO,ESCUELA MIXTA
48,010,99,22,LA GUAJIRA,MAICAO,IPAPURE,789,599,1388,4,08CORREGIMIENTO DE LIMONCITO,ESCUELA MIXTA
48,010,99,25,LA GUAJIRA,MAICAO,PARAGUACHON,2593,2282,4875,13,09CORREGIMIENTO DE PARAGUACHON,ESCUELA MIXTA
48,010,99,27,LA GUAJIRA,MAICAO,LA PAZ,923,937,1860,5,10CORREGIMIENTO YOTOJOROY,ESCUELA MIXTA
48,010,99,30,LA GUAJIRA,MAICAO,YOTOJOROY,437,523,960,3,10CORREGIMIENTO YOTOJOROY,ESCUELA MIXTA
48,010,99,35,LA GUAJIRA,MAICAO,MAKU,242,212,454,2,,ESCUELA MIXTA
48,010,99,50,LA GUAJIRA,MAICAO,SANTA CRUZ,440,432,872,3,,ESCUELA MIXTA
48,011,01,01,LA GUAJIRA,MANAURE,INST. EDUC. URBANA MIXTA 1,2308,5180,7488,20,,CLL 2 No. 4-66
48,011,01,02,LA GUAJIRA,MANAURE,CENTRO EDUC. SAGRADO CORAZON,3729,1715,5444,15,,CLL 1 No. 5 - 05
48,011,02,01,LA GUAJIRA,MANAURE,INST.EDUC.EUSEBIO SEPTIMO MAR,4260,2866,7126,19,,CRA 4 No. 11 - 110
48,011,02,02,LA GUAJIRA,MANAURE,CTRO EDUC.SANTA RITA DE CASSIA,3485,3979,7464,20,,CRA 2 No. 8 - 48
48,011,99,15,LA GUAJIRA,MANAURE,AREMASAIN,3267,3062,6329,17,,COL. NUESTRA SEÑORA DE FATIMA
48,011,99,30,LA GUAJIRA,MANAURE,EL PAJARO,1803,1573,3376,9,,CENTRO EDUCATIVO EL PAJARO
48,011,99,33,LA GUAJIRA,MANAURE,LA GLORIA,3002,2638,5640,15,,CENTRO EDUCATIVO LA GLORIA
48,011,99,35,LA GUAJIRA,MANAURE,LA PAZ,1199,1075,2274,6,,CENTRO EDUCATIVO  LA PAZ
48,011,99,36,LA GUAJIRA,MANAURE,MANZANA,844,759,1603,5,,CENTRO EDUCATIVO MANZANA
48,011,99,40,LA GUAJIRA,MANAURE,MAYAPO,1232,1192,2424,7,,Institución Educativa Laachon
48,011,99,50,LA GUAJIRA,MANAURE,MUSICHY,1070,991,2061,6,,CENTRO EDUCATIVO MUSICHY
48,011,99,80,LA GUAJIRA,MANAURE,SAN ANTONIO,516,493,1009,3,,CENTRO EDUCATIVO SAN ANTONIO
48,011,99,90,LA GUAJIRA,MANAURE,SHIRURIA,1114,984,2098,6,,CENTRO EDUCATIVO SHIRURIA
48,012,00,00,LA GUAJIRA,LA JAGUA DEL PILAR,PUESTO CABECERA MUNICIPAL,1613,1905,3518,10,CA,LLE  6 N.2-67 I.E. EMIRA ARMENTA
48,012,99,12,LA GUAJIRA,LA JAGUA DEL PILAR,EL PLAN,240,319,559,2,,CENTRO EDUCATIVO EL PLAN
48,013,01,01,LA GUAJIRA,SAN JUAN DEL CESAR,I.E MARIA AUXILIADORA,1903,4003,5906,16,,CLL 7 N° 8-30 ESQ
48,013,01,02,LA GUAJIRA,SAN JUAN DEL CESAR,I.E JOSE EDUARDO GUERRA,4102,392,4494,12,,CR 4 N° 9-130
48,013,02,01,LA GUAJIRA,SAN JUAN DEL CESAR,I.E EDUC NORMAL SUPERIOR,2407,3196,5603,15,,CLL 10 N° 9-17 ESQ
48,013,02,02,LA GUAJIRA,SAN JUAN DEL CESAR,I.E MARIA EMMA MENDOZA,2901,2828,5729,15,,CLL 2 Y 3 SUR CR 17 Y 18
48,013,99,05,LA GUAJIRA,SAN JUAN DEL CESAR,CAÑAVERALES,476,519,995,3,,INST EDUC ANA JOAQUINA RODRIGUE
48,013,99,10,LA GUAJIRA,SAN JUAN DEL CESAR,CARACOLI,442,585,1027,3,,CENTRO EDUCATIVO CARACOLI
48,013,99,15,LA GUAJIRA,SAN JUAN DEL CESAR,CORRAL DE PIEDRAS,244,254,498,2,,CENTRO EDUCATIVO CORRAL DE PIEDRAS
48,013,99,18,LA GUAJIRA,SAN JUAN DEL CESAR,CORRALEJA,230,287,517,2,,INST EDUC ANA J. RODRIGUEZ SEDE CORRALEJAS
48,013,99,19,LA GUAJIRA,SAN JUAN DEL CESAR,CURAZAO,204,197,401,2,,INST EDUC HUGUES LACOUTURE SEDE CURAZAO
48,013,99,20,LA GUAJIRA,SAN JUAN DEL CESAR,EL HATICO DE LOS INDIOS,94,115,209,1,,CENTRO ETNOEDUCATIVO EL HATICO DE LOS INDIOS
48,013,99,25,LA GUAJIRA,SAN JUAN DEL CESAR,EL TABLAZO,163,195,358,1,,CENTRO EDUCATIVO EL TABLAZO
48,013,99,26,LA GUAJIRA,SAN JUAN DEL CESAR,EL TOTUMO,104,114,218,1,,INST EDUC MERCEDES QUINTERO DE ROMERO
48,013,99,27,LA GUAJIRA,SAN JUAN DEL CESAR,GUAYACANAL,130,169,299,1,,INST EDUC MERCEDES QUINTERO SEDE GUAYACANAL
48,013,99,28,LA GUAJIRA,SAN JUAN DEL CESAR,GUAMACHAL,63,70,133,1,,CENTRO EDUCATIVO LOS HATICOS SEDE GUAMACHAL
48,013,99,30,LA GUAJIRA,SAN JUAN DEL CESAR,LA JUNTA,542,542,1084,3,,INST EDUC HUGUES MANUEL LACOUTURE
48,013,99,35,LA GUAJIRA,SAN JUAN DEL CESAR,LA PEÑA,270,297,567,2,,INST EDUC HUGUES LACOUTURE SEDE LA PEÑA
48,013,99,37,LA GUAJIRA,SAN JUAN DEL CESAR,LA PEÑA DE LOS INDIOS,151,222,373,1,,CENTRO ETNOEDUCATIVO LA PEÑA DE LOS INDIOS
48,013,99,40,LA GUAJIRA,SAN JUAN DEL CESAR,LA SIERRITA,77,92,169,1,,CENTRO EDUCATIVO LA SIERRITA
48,013,99,43,LA GUAJIRA,SAN JUAN DEL CESAR,LAGUNITA - TOCAPALMA,57,76,133,1,,CENTRO EDUC LOS HATICOS SEDE LAGUNITA-TOCAPALMA
48,013,99,44,LA GUAJIRA,SAN JUAN DEL CESAR,LOS CARDONES,46,64,110,1,,INST EDUC MERCEDES QUINTERO SEDE LOS CARDONES
48,013,99,45,LA GUAJIRA,SAN JUAN DEL CESAR,LOS HATICOS,312,335,647,2,,CENTRO EDUCATIVO LOS HATICOS
48,013,99,50,LA GUAJIRA,SAN JUAN DEL CESAR,LOS PONDORES,692,727,1419,4,,CENTRO EDUCATIVO LOS PONDORES
48,013,99,51,LA GUAJIRA,SAN JUAN DEL CESAR,LOS POZOS,112,120,232,1,,INST EDUC ANA J. RODRIGUEZ SEDE LOS POZOS
48,013,99,52,LA GUAJIRA,SAN JUAN DEL CESAR,PONDORITO,143,169,312,1,,INST EDUC ANA J. RODRIGUEZ SEDE PONDORITO
48,013,99,53,LA GUAJIRA,SAN JUAN DEL CESAR,VILLA DEL RIO,125,134,259,1,,CENTRO EDUC CORRAL DE PIEDRAS SEDE VILLA DEL RIO
48,013,99,55,LA GUAJIRA,SAN JUAN DEL CESAR,ZAMBRANO,122,167,289,1,,CENTRO EDUC  CORRAL DE PIEDRAS SEDE ZAMBRANO
48,013,99,58,LA GUAJIRA,SAN JUAN DEL CESAR,POTRERITO,86,129,215,1,,CENTRO EDUC MERCEDES ROMERO  SEDE POTRERITO
48,013,99,70,LA GUAJIRA,SAN JUAN DEL CESAR,VERACRUZ,58,79,137,1,,CENTRO EDUC LOS HATICOS SEDE VERACRUZ
48,016,01,01,LA GUAJIRA,URIBIA,ESCUELA FONSECA SIOSI,4041,10343,14384,38,,TRANS 8 No.  9-91
48,016,01,02,LA GUAJIRA,URIBIA,ESCUELA MIXTA SAN JOSE,6619,3542,10161,27,,DIAGONAL 6 TRANS 11
48,016,02,01,LA GUAJIRA,URIBIA,COL. ALFONSO LOPEZ PUMAREJO,5324,7938,13262,35,,DG 4 No. 1-58
48,016,02,02,LA GUAJIRA,URIBIA,ESCUELA NORMAL,11672,4488,16160,43,,CRA 8 No. 15-90
48,016,99,10,LA GUAJIRA,URIBIA,BAHIA HONDA,1716,1523,3239,9,,FRENTE ESCUELA RURAL
48,016,99,15,LA GUAJIRA,URIBIA,CABO DE LA VELA,1315,1308,2623,7,,ESCUELA RURAL MIXTA
48,016,99,20,LA GUAJIRA,URIBIA,EL CARDON,1474,1360,2834,8,,CORREGIDURIA
48,016,99,25,LA GUAJIRA,URIBIA,CARRIZAL,1239,1010,2249,6,,ESCUELA RURAL MIXTA
48,016,99,30,LA GUAJIRA,URIBIA,CASTILLETES,341,313,654,2,,CORREGIDURIA
48,016,99,33,LA GUAJIRA,URIBIA,CASUSO,1007,946,1953,6,,ESCUELA RURAL MIXTA
48,016,99,34,LA GUAJIRA,URIBIA,EL PARAISO,1937,1651,3588,10,,ESCUELA RURAL MIXTA
48,016,99,36,LA GUAJIRA,URIBIA,GUARERPA,341,331,672,2,,ESCUELA RURAL MIXTA
48,016,99,37,LA GUAJIRA,URIBIA,IRRAIPA,1270,1131,2401,7,,ESCUELA RURAL MIXTA
48,016,99,39,LA GUAJIRA,URIBIA,JONJONCITO,2365,1865,4230,12,,ESCUELA RURAL MIXTA
48,016,99,45,LA GUAJIRA,URIBIA,NAZARETH,2084,1889,3973,11,,INTERNADO INDIGENA
48,016,99,47,LA GUAJIRA,URIBIA,PORSHINA,1064,884,1948,6,,ESCUELA RURAL MIXTA
48,016,99,50,LA GUAJIRA,URIBIA,PUERTO ESTRELLA,1808,1634,3442,9,,ESCUELA RURAL MIXTA
48,016,99,55,LA GUAJIRA,URIBIA,PUERTO LOPEZ,796,614,1410,4,,ESCUELA RURAL MIXTA
48,016,99,57,LA GUAJIRA,URIBIA,PUNTA ESPADA,311,298,609,2,,ESCUELA RURAL MIXTA
48,016,99,60,LA GUAJIRA,URIBIA,GUIMPESI,1632,1246,2878,8,,ESCUELA RURAL MIXTA
48,016,99,69,LA GUAJIRA,URIBIA,SIAPANA,1650,1380,3030,8,,INTERNADO INDIGENA
48,016,99,72,LA GUAJIRA,URIBIA,TAGUAIRA,1794,1468,3262,9,,ESCUELA RURAL MIXTA
48,016,99,73,LA GUAJIRA,URIBIA,TAPARAJIN,1539,1242,2781,8,,ESCUELA RURAL MIXTA
48,016,99,75,LA GUAJIRA,URIBIA,TAROA,299,282,581,2,,ESCUELA RURAL MIXTA
48,016,99,85,LA GUAJIRA,URIBIA,URU,1290,1021,2311,7,,ESCUELA RURAL MIXTA
48,018,00,00,LA GUAJIRA,URUMITA,PUESTO CABECERA MUNICIPAL,4294,4215,8509,23,CR,A 6 # 2A 79
48,018,99,05,LA GUAJIRA,URUMITA,LA ESPERANZA,14,23,37,1,,LA ESPERANZA
48,020,00,00,LA GUAJIRA,VILLANUEVA,PUESTO CABECERA MUNICIPAL,9529,8882,18411,48,CO,LEGIO ROQUE DE ALBA CALLE 14 No. 15 - 90
50,001,00,00,GUAINIA,INIRIDA,PUESTO CABECERA MUNICIPAL,9886,10798,20684,54,,COLEGIO LUIS CARLOS GALAN SARMIENTO CRA 7 No 17-06
50,001,98,01,GUAINIA,INIRIDA,CARCEL,5,42,47,1,,AV. SIMON BOLIVAR CON KR 5
50,001,99,08,GUAINIA,INIRIDA,BARRANCO TIGRE (YURI),60,70,130,1,,SALON COMUNAL - COMUNIDAD DE YURI
50,001,99,15,GUAINIA,INIRIDA,CHORROBOCON,89,87,176,1,,COLEGIO PORFIRIO BARBA JACOB
50,050,00,00,GUAINIA,MAPIRIPANA,Corregimiento Departamental,206,295,501,2,CO,LEGIO DIVINO NIÑO DE MAPIRIPANA
50,050,99,30,GUAINIA,MAPIRIPANA,INSP. DE LA UNION,56,93,149,1,,INTERNADO DE LA UNION
50,070,00,00,GUAINIA,BARRANCO MINAS,Corregimiento Departamental,943,1119,2062,6,,INTERNADO MANUEL QUINTIN LAME
50,070,99,03,GUAINIA,BARRANCO MINAS,INSP. DE POL. DE ARRECIFAL,70,88,158,1,,CENTRO EDUCATIVO ARRECIFAL
50,070,99,50,GUAINIA,BARRANCO MINAS,INSP. DE POL. DE SAPUARA,27,33,60,1,,CENTRO EDUCATIVO SANTA ROSA DE SAPUARA
50,073,00,00,GUAINIA,CACAHUAL,Corregimiento Departamental,140,162,302,1,,CASETA COMUNAL DEL CORREGIMIENTO
50,078,00,00,GUAINIA,LA GUADALUPE,Corregimiento Departamental,83,101,184,1,,INTERNADO BLAZ DE LEZO COMUNIDAD GALILEA
50,083,00,00,GUAINIA,MORICHAL (MORICHAL NUEVO),Corregimiento Departamental,75,95,170,1,,COLEGIO ANTONIO FORERO
50,087,00,00,GUAINIA,PANA PANA (CAMPO ALEGRE),Corregimiento Departamental,108,129,237,1,,INTERNADO ALVARO GOMEZ
50,087,99,08,GUAINIA,PANA PANA (CAMPO ALEGRE),BOCAS DEL YARI,22,20,42,1,,CENTRO EDUCATIVO COMUNIDAD CEJAL - CUYARI
50,087,99,80,GUAINIA,PANA PANA (CAMPO ALEGRE),VENADO ISANA,38,45,83,1,,INTERNADO CAMILO TORRES COMUNIDAD PUNTA TIGRE
50,090,00,00,GUAINIA,PUERTO COLOMBIA,Corregimiento Departamental,297,342,639,2,,OFICINA DEL CORREGIDOR
50,090,99,50,GUAINIA,PUERTO COLOMBIA,INSP. DE CAÑO COLORADO,238,265,503,2,,CASETA COMUNAL COMUNITARIA
50,092,00,00,GUAINIA,SAN FELIPE,Corregimiento Departamental,357,439,796,3,,INTERNADO SAN PEDRO CLAVER
52,001,01,01,META,VILLAVICENCIO,INST. EDUCATIVO 12  DE OCTUBR,4650,3950,8600,23,01COMUNA 1,CL 46 # 50 BR.SANTA JOSEFA
52,001,01,02,META,VILLAVICENCIO,COLEGIO GENERAL SANTANDER,2509,2476,4985,13,01COMUNA 1,TRANSVERSAL 25 # 39D-46
52,001,01,03,META,VILLAVICENCIO,ESCUELA POLICARPA SALAVARRIETA,3081,1707,4788,13,01COMUNA 1,CL 25 No 42 22 BARRIO LA GRAMA
52,001,01,04,META,VILLAVICENCIO,COLEGIO ANTONIO NARIÑO,2878,2996,5874,16,01COMUNA 1,CL L 45 # 39-40 B. ESMERALD
52,001,02,01,META,VILLAVICENCIO,COLEGIO LA SALLE,3572,10697,14269,38,02COMUNA 2,CALLE 39 No. 34 56 CENTRO
52,001,02,02,META,VILLAVICENCIO,UNIVERSIDAD DE LOS LLANOS,4759,6201,10960,29,02COMUNA 2,CL 37 # 41-02 SEDE SAN ANTONIO
52,001,02,03,META,VILLAVICENCIO,ESCUELA FRANCISCO MIRANDA,4098,1649,5747,15,02COMUNA 2,CL 35 # 29-09
52,001,03,01,META,VILLAVICENCIO,POLIDEPORTIVO VILLAFLOREZ AZOT,794,649,1443,4,02COMUNA 2,POLIDEPORTIVO AZOTEA
52,001,03,02,META,VILLAVICENCIO,POLIDEPORTIVO LA SABIDURIA,3446,907,4353,12,02COMUNA 2,"CALLE 33 B No. 40-77, BARZAL ALTO"
52,001,03,03,META,VILLAVICENCIO,IE SIETE DE AGOSTO,2777,2420,5197,14,02COMUNA 2,CALLE 7 No 38 57 SIETE DE AGOSTO
52,001,03,04,META,VILLAVICENCIO,COLEGIO DON BOSCO,3948,3577,7525,20,02COMUNA 2,BARRIO EL BUQUE SECTOR BUGANBILES
52,001,04,01,META,VILLAVICENCIO,ESCUELA ANTONIO RICAURTE,2644,2675,5319,14,03COMUNA 3,CR 24C No 26C 09 BARRIO 20 DE JULIO
52,001,04,02,META,VILLAVICENCIO,HOGAR INFANTIL 20 DE JULIO,2357,1891,4248,12,03COMUNA 3,CL 27 # 22C-39 BR.20 DE JULIO
52,001,04,03,META,VILLAVICENCIO,COLEGIO SANTA INES,2598,2248,4846,13,03COMUNA 3,CALLE 37A No 24 04 BARRIO SANTA INES
52,001,04,04,META,VILLAVICENCIO,COLEGIO COFREM,1603,1326,2929,8,03COMUNA 3,AV.CIRCUNVALAR19-55 VIA CATAMA
52,001,05,01,META,VILLAVICENCIO,ESCUELA LA CEIBA,6053,4748,10801,29,04COMUNA 4,CALLE 30 CRA 15 ESQUINA
52,001,05,02,META,VILLAVICENCIO,COL. NARCISO MATUS TORRES,5889,4582,10471,28,04COMUNA 4,KR 14 # 40B-02 BR.BASTILLA
52,001,05,03,META,VILLAVICENCIO,UNIDAD BASICA 6 DE ABRIL,897,732,1629,5,04COMUNA 4,CL 32 CON KR 6
52,001,05,04,META,VILLAVICENCIO,ESC. ATANASIO GIRARDOT,2276,1854,4130,11,04COMUNA 4,CL 40A # 17-28 E BR.COVISAN
52,001,05,05,META,VILLAVICENCIO,COLEGIO JORGE ELIECER GAITAN,5707,4749,10456,28,04COMUNA 4,CALLE 36 A No 17 - 0 BARRIO MORICHAL
52,001,05,06,META,VILLAVICENCIO,ESC. ISAAC TACHA LA RELIQUIA,3178,2779,5957,16,04COMUNA 4,KM 8 VIA CATAMA
52,001,05,07,META,VILLAVICENCIO,MEGACOLEGIO RODOLFO LLINAS,1469,1193,2662,7,04COMUNA 4,BARRIO LA RELIQUIA
52,001,06,01,META,VILLAVICENCIO,TERMINAL DE TRANSPORTES,1287,1314,2601,7,05COMUNA 5,CARRERA 1 No 15 05 ANILLO VIAL
52,001,06,02,META,VILLAVICENCIO,COL. ALBERTO LLERAS CAMARGO,4562,3783,8345,22,05COMUNA 5,CL 5A # 10A-21 BR.ESTERO
52,001,06,03,META,VILLAVICENCIO,COL. MANUELA BELTRAN,5555,4642,10197,27,05COMUNA 5,CL 25 # 6-115 BR.POPULAR
52,001,06,04,META,VILLAVICENCIO,COLEGIO EDUARDO CARRANZA,3239,2824,6063,16,05COMUNA 5,CALLE 25 No 12A 175 BARRIO POPULAR
52,001,06,05,META,VILLAVICENCIO,ESCUELA LAS CAMELIAS,2995,2486,5481,15,05COMUNA 5,CL 19 # 8-62 BR.CAMELIAS
52,001,07,01,META,VILLAVICENCIO,VILLA OLIMPICA,4689,3701,8390,22,05COMUNA 5,CARRERA 19 ENTRE CALLE 25 Y 22
52,001,07,02,META,VILLAVICENCIO,ESCUELA SAN CARLOS,3070,2437,5507,15,05COMUNA 5,MZ B CASA 1 BR.SAN CARLOS
52,001,07,03,META,VILLAVICENCIO,ESCUELA MARCO ANTONIO PINILLA,2377,1960,4337,12,05COMUNA 5,VIA CATAMA BR MARCO ANTONIO PINILLA
52,001,07,04,META,VILLAVICENCIO,ESCUELA LAS GAVIOTAS,4146,3276,7422,20,05COMUNA 5,CALLE 23 SUR No 10 - 76 LAS GAVIOTAS
52,001,07,05,META,VILLAVICENCIO,ESC NUEVA ARNULFO BRICEÑO,2570,1924,4494,12,05COMUNA 5,BARRIO SAN ANTONIO
52,001,08,01,META,VILLAVICENCIO,COL. ANTONY PHIIPPS,3201,2942,6143,16,06COMUNA 6,KR 37 CL 22A BIS
52,001,08,02,META,VILLAVICENCIO,COL. ABRAHAN LINCOLN,5155,4180,9335,25,06COMUNA 6,CL 25 # 23-150
52,001,08,03,META,VILLAVICENCIO,COL MIGUEL ANGEL MARTIN,2606,2220,4826,13,06COMUNA 6,CR 25 No 15 - 60 BR NUEVO RICAURTE
52,001,09,01,META,VILLAVICENCIO,I.E. LA ALBORADA,3666,2951,6617,18,07COMUNA 7,KR 25 CL 48 BR.ALBORADA
52,001,09,02,META,VILLAVICENCIO,COL. DPTAL LA ESPERANZA,4427,3904,8331,22,07COMUNA 7,KR 45 # 13B-25
52,001,09,03,META,VILLAVICENCIO,COL. GERMAN ARCINIEGAS,3491,3666,7157,19,07COMUNA 7,KR 47B # 7B-20
52,001,09,04,META,VILLAVICENCIO,COL. GILBERTO ALZATE AVENDAÑO,4059,3130,7189,19,07COMUNA 7,KR 30A CON CL 5A
52,001,09,05,META,VILLAVICENCIO,COL. SAN FRANCISCO DE ASIS,2057,1531,3588,10,07COMUNA 7,CL 11 # 25-15 BR.COOPERATIVO
52,001,09,06,META,VILLAVICENCIO,ESC JHON F. KENNEDY,3325,1635,4960,13,07COMUNA 7,CR 46 No 11 - 28 ESPERANZA
52,001,09,07,META,VILLAVICENCIO,ESCUELA LOS CENTAUROS,1526,1243,2769,8,07COMUNA 7,KR 27 Y 28 CL 9 LA ROSITA
52,001,09,08,META,VILLAVICENCIO,MULTIFAMILIARES CENTAUROS,1591,1165,2756,8,07COMUNA 7,CALLE 4 SUR No 35 - 94 BLOQUE C
52,001,10,01,META,VILLAVICENCIO,ESCUELA LA ROCHELA,3688,2737,6425,17,08COMUNA 8,CL 20 SUR # 44-15 BR.ROCHELA
52,001,10,02,META,VILLAVICENCIO,ACADEMIA MILITAR JOSE ANTONIO,2831,2615,5446,15,08COMUNA 8,CALLE 24A No 40B - 27 MONTECARLO
52,001,10,03,META,VILLAVICENCIO,COLEGIO CATUMARE,2856,1971,4827,13,08COMUNA 8,KR 46 CON CL 18 SUR
52,001,10,04,META,VILLAVICENCIO,ESCUELA SAN JORGE,1515,1579,3094,9,08COMUNA 8,CARRERA 41 No. 20A SUR 03
52,001,10,05,META,VILLAVICENCIO,UNIDAD EDUCATIVA PLAYA RICA,1809,1489,3298,9,08COMUNA 8,KR 54 # 21A-09
52,001,10,06,META,VILLAVICENCIO,COL JUAN B. CABALLERO MEDINA,2294,1878,4172,11,08COMUNA 8,KM 1 NUEVA VIA BOGOTA
52,001,10,07,META,VILLAVICENCIO,BEMPOSTA,1232,1087,2319,7,08COMUNA 8,FRENTE AL BR.LA NORA VIA ACACIAS
52,001,10,08,META,VILLAVICENCIO,ESCUELA LAS PALMAS PORFIA,5040,4826,9866,26,08COMUNA 8,MANZANA 35 LOTE 15 Y 16 LAS PALMAS
52,001,10,09,META,VILLAVICENCIO,MEGACOLEGIO PORFIA,1599,1307,2906,8,08COMUNA 8,CALLE 67 SUR CRA 47 BARRIO PORFIA
52,001,10,10,META,VILLAVICENCIO,COL LUIS CARLOS GALAN SARMIENT,6907,4537,11444,30,08COMUNA 8,CARRERA 40 No 51 - 10 SUR PORFIA
52,001,90,01,META,VILLAVICENCIO,COL DE BACHILLERATO FEMENINO,8831,9479,18310,24,,CARRERA 33 No 18 A 43
52,001,98,01,META,VILLAVICENCIO,CARCEL,80,325,405,2,,TRANSV 26C No 22A 14 ANTONIO RICAURTE
52,001,99,01,META,VILLAVICENCIO,LA CONCEPCION,996,958,1954,6,09CORREGIMIENTO 1,LA CONCEPCION
52,001,99,02,META,VILLAVICENCIO,BUENAVISTA,499,493,992,3,10CORREGIMIENTO 2,BUENAVISTA
52,001,99,03,META,VILLAVICENCIO,PIPIRAL,205,233,438,2,10CORREGIMIENTO 2,PIPIRAL
52,001,99,04,META,VILLAVICENCIO,SERVITA,152,192,344,1,10CORREGIMIENTO 2,SERVITA
52,001,99,05,META,VILLAVICENCIO,SANTA MARIA LA BAJA,197,267,464,2,11CORREGIMIENTO 3,SANTA MARIA LA BAJA
52,001,99,06,META,VILLAVICENCIO,ALTO DE POMPEYA,688,761,1449,4,12CORREGIMIENTO 4,ALTO DE POMPEYA
52,001,99,08,META,VILLAVICENCIO,PUERTO COLOMBIA,101,144,245,1,12CORREGIMIENTO 4,PUERTO COLOMBIA
52,001,99,10,META,VILLAVICENCIO,RINCON DE POMPEYA,661,778,1439,4,12CORREGIMIENTO 4,RINCON DE POMPEYA
52,001,99,14,META,VILLAVICENCIO,VANGUARDIA,1477,1568,3045,8,13CORREGIMIENTO 5,VANGUARDIA
52,001,99,17,META,VILLAVICENCIO,SANTA TERESA,139,175,314,1,14CORREGIMIENTO 6,SANTA TERESA
52,001,99,30,META,VILLAVICENCIO,COCUY,535,542,1077,3,15CORREGIMIENTO 7,COCUY
52,001,99,60,META,VILLAVICENCIO,APIAY,1447,1423,2870,8,15CORREGIMIENTO 7,APIAY
52,001,99,80,META,VILLAVICENCIO,SANTA ROSA DE RIONEGRO,225,269,494,2,15CORREGIMIENTO 7,SANTA ROSA DE RIO NEGRO
52,005,01,01,META,ACACIAS,CONC. ESCOLAR GABRIELA MISTRAL,1159,3951,5110,14,,CALLE 13 NO 14 55 BARRIO CENTRO
52,005,01,02,META,ACACIAS,IE ENRIQUE DANIELS,2176,1784,3960,11,,CALLE 16 NO 18 34 BARRIO SAN CRISTOBAL
52,005,01,03,META,ACACIAS,COL MPAL LUIS CARLOS GALAN SARMIENTO,3820,1755,5575,15,,CARRERA 12 NO 13 44 BARRIO JUAN MELLAO
52,005,01,04,META,ACACIAS,IE MARIA MONTESORI,2110,1793,3903,11,,CARRERA 17A NO 9 49 BARRIO CIUDAD JARDIN
52,005,01,05,META,ACACIAS,VILLA OLIMPICA CRISTOBAL CASTILLO,2649,2514,5163,14,,CL 18 CR 13 ESQ BARRIO VILLA TERESA
52,005,01,06,META,ACACIAS,CONC ESC RAFAEL POMBO,491,481,972,3,,CALLE 23 CARRERA 24 Y 25 BARRIO LA TIZA
52,005,02,01,META,ACACIAS,IE JUAN HUMBERTO BAQUERO SOLER,3201,4970,8171,22,,CALLE 16A CARRERA 29 ESQUINA BARRIO EL BOSQUE
